Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T10:54:37.251585,514,0,88,81,0,15768,31571,13741,0.4994,0.2903,27643.24,9582.83,57844.37,2.8847,1.5539,
2026-05-05T10:54:38.254080,499,0,81,81,0,159884,42613,42568,3.752,0.2102,40043.1,41409.8,74346.13,0.967,0.9127,
2026-05-05T10:54:39.255352,525,0,77,64,0,58283,18979,5536,3.0709,0.0717,99228.48,26341.35,35303.83,3.767,0.2811,
2026-05-05T10:54:40.256993,514,0,51,54,0,169928,109591,34050,1.5506,0.1218,16679.93,20489.19,36439.67,0.8141,0.9804,
2026-05-05T10:54:41.258867,510,0,48,53,0,276943,269280,33151,1.0285,0.0607,46727.28,6738.21,25312.94,6.9347,0.4734,
2026-05-05T10:54:42.260753,516,0,34,51,0,57395,11053,19599,5.1927,0.2863,21562.04,6422.06,15492.85,3.3575,0.5536,
2026-05-05T10:54:43.262638,513,0,41,48,0,22447,13141,14089,1.7082,0.3959,6791.66,3838.4,27514.01,1.7694,2.5883,
2026-05-05T10:54:44.263829,513,0,60,50,0,6479,11575,23304,0.5597,1.2908,57949.03,70509.59,50664.59,0.8219,0.3944,
2026-05-05T10:54:45.265948,496,0,81,47,0,7535,12349,8426,0.6102,0.4238,63869.08,51584.24,26983.51,1.2382,0.2337,
2026-05-05T10:54:46.267868,530,0,90,44,0,15038,10260,5884,1.4657,0.2326,19114.89,7998.14,27273.85,2.3899,1.0059,
2026-05-05T10:54:47.269365,501,0,83,56,0,34193,34477,17013,0.9918,0.2478,14561.72,1669.33,20610.05,8.7231,1.2698,
2026-05-05T10:54:48.271021,525,0,70,61,0,22974,3249,8526,7.0711,0.3251,16237.55,5307.78,15003.2,3.0592,0.6964,
2026-05-05T10:54:49.273100,500,0,56,50,0,66432,9677,11846,6.8649,0.1556,29070.96,17642.85,8479.44,1.6477,0.1815,
2026-05-05T10:54:50.274397,526,0,53,35,0,20681,11221,7924,1.8431,0.2484,10509.91,9378.54,5089.34,1.1206,0.2559,
2026-05-05T10:54:51.276591,513,0,57,34,0,9984,12598,3800,0.7925,0.1683,6803.54,9093.62,7105.64,0.7482,0.447,
2026-05-05T10:54:52.278354,510,0,61,35,0,16639,24364,7718,0.6829,0.1882,8128.1,8238.08,11828.95,0.9866,0.7228,
2026-05-05T10:54:53.281378,515,0,60,54,0,17021,15312,19908,1.1116,0.6157,7335.21,11313.64,5716.78,0.6484,0.3065,
2026-05-05T10:54:54.283450,514,0,63,63,0,6253,21880,8160,0.2858,0.2901,1361146.97,79012.99,15846.8,17.2269,0.011,
