Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-21T12:11:57.090250,513,0,30,44,0,12687,14823,4802,0.8559,0.1746,46125.66,9351.87,4606.5,4.9322,0.083,
2026-05-21T12:11:58.091712,513,0,35,51,0,16396,2002,1454,8.1898,0.079,235501.5,3948.3,9654.15,59.6462,0.0403,
2026-05-21T12:11:59.093136,515,0,37,51,0,159298,81573,23584,1.9528,0.0979,373241.3,16051.4,15801.31,23.2529,0.0406,
2026-05-21T12:12:00.094491,494,0,26,53,0,382640,36208,19162,10.5678,0.0457,291241.85,13328.17,10988.26,21.8516,0.0361,
2026-05-21T12:12:01.095701,531,0,21,41,0,24387,6438,3441,3.788,0.1116,67483.87,5838.12,16072.57,11.5592,0.2192,
2026-05-21T12:12:02.096802,500,0,14,29,0,124382,12239,9108,10.1628,0.0667,41461.74,5602.14,11071.65,7.4011,0.2352,
2026-05-21T12:12:03.098444,525,0,13,26,0,78031,12569,3079,6.2082,0.034,240147.75,11170.15,6670.06,21.4991,0.0265,
2026-05-21T12:12:04.099883,493,0,14,17,0,210791,49904,24557,4.2239,0.0942,392914.62,15812.28,8095.02,24.8487,0.0198,
2026-05-21T12:12:05.101719,532,0,27,26,0,36935,6704,4127,5.5094,0.0946,36493.27,5581.39,8093.88,6.5384,0.1924,
2026-05-21T12:12:06.103212,511,0,30,23,0,28879,28844,17073,1.0012,0.2958,13472.88,8719.04,10234.77,1.5452,0.4612,
2026-05-21T12:12:07.104414,508,0,47,41,0,9659,6279,3804,1.5383,0.2387,479744.35,57967.93,10476.59,8.276,0.0195,
2026-05-21T12:12:08.105351,518,0,63,51,0,79607,25898,21330,3.0739,0.2022,40307.92,13255.35,8694.86,3.0409,0.1623,
2026-05-21T12:12:09.108625,511,0,69,53,0,114150,15686,5497,7.2772,0.0423,32961.78,11499.42,8896.34,2.8664,0.2001,
2026-05-21T12:12:10.113898,519,0,60,51,0,89890,19719,9335,4.5585,0.0852,205032.07,28490.72,13829.05,7.1965,0.0592,
2026-05-21T12:12:11.115534,504,0,51,40,0,100168,20637,12529,4.8538,0.1037,5078.92,15860.16,15238.45,0.3202,0.7278,
2026-05-21T12:12:12.116569,521,0,43,30,0,38066,15199,3843,2.5045,0.0721,341123.43,21719.48,14591.05,15.7059,0.0402,
2026-05-21T12:12:13.118218,507,0,23,35,0,12578,29246,10111,0.4301,0.2418,37030.32,12617.66,14351.4,2.9348,0.2891,
2026-05-21T12:12:14.123611,521,0,40,54,0,76565,2176,1409,35.1861,0.0179,12484.52,5281.22,6503.22,2.3639,0.3661,
2026-05-21T12:12:15.128731,510,0,20,38,0,27179,13035,5285,2.0851,0.1314,19317.57,17345.09,15802.77,1.1137,0.431,
2026-05-21T12:12:16.130068,517,0,23,44,0,8535,3775,2533,2.2609,0.2058,6198.23,8968.77,6498.92,0.6911,0.4285,
2026-05-21T12:12:17.131855,502,0,38,44,0,44668,58028,25630,0.7698,0.2496,922576.42,28369.2,12809.52,32.5204,0.0135,
2026-05-21T12:12:18.133339,511,0,41,41,0,397053,55972,68213,7.0938,0.1506,47495.89,114775.05,189546.79,0.4138,1.1681,
2026-05-21T12:12:19.134691,517,0,64,53,0,51771,11782,6464,4.3941,0.1017,110201.08,27882.19,27536.21,3.9524,0.1994,
2026-05-21T12:12:20.136676,519,0,60,47,0,63336,16166,8401,3.9179,0.1057,72809.09,66035.82,50786.72,1.1026,0.3658,
